source,target,transaction_volume_millions,dependency_strength,lead_time_days,payment_terms_days,contract_duration_months
S_074,M_050,7.028610555609095,0.12714618223701335,10.32802245570742,30,24
S_074,M_055,13.587032855918542,0.4245386441007129,5.623602799586363,30,24
S_074,M_057,9.57112540013639,0.3982842141134569,26.500197382139852,45,6
S_074,M_078,7.46835173318152,0.471269517505641,16.547554564946708,30,24
S_074,R_005,18.298350867139643,0.2432150832338262,12.167248079336765,45,12
S_074,R_113,7.826168707609362,0.4447397089149621,15.887710329769863,45,36
S_075,M_004,5.186734462585461,0.561519468714275,10.471601994037927,30,24
S_075,M_016,5.820705257337521,0.3535660427855227,1.6585821437251267,30,6
S_075,M_021,4.798154239285387,0.6363682183267393,7.232925499410002,45,24
S_075,M_027,7.229275384084772,0.559092460057257,14.96519343397684,60,6
S_075,M_040,10.216149844250063,0.34784416966124754,2.5662821399483167,30,36
S_075,M_043,1.76540446877496,0.3273072258497549,2.5934899931357682,45,24
S_075,M_044,7.886142538182365,0.41872100435636245,28.140558424180636,90,24
S_075,M_045,6.422320432805832,0.5788430933483746,1.0837278944111963,30,6
S_075,M_076,16.964500513420468,0.11412967324720054,11.014594006343223,30,12
S_075,R_000,5.059331862251739,0.5811014630646743,7.229313555335679,30,24
S_075,R_058,11.027046676652464,0.6794582865553711,25.831537286153313,60,24
S_076,M_003,172.72240811114878,0.47663814752097994,13.319046046922871,30,24
S_076,M_012,52.27084526967448,0.17545421564115513,17.74232741642629,30,12
S_076,M_023,35.811436945505704,0.10699140373705966,5.170658462454769,60,6
S_076,M_032,50.36732821413509,0.4199206763844343,10.482766572265723,45,24
S_076,M_040,61.68704784369242,0.6596726814298981,20.0014719334582,45,24
S_076,M_041,11.53299054549618,0.14206992802452437,12.215213133105149,30,24
S_076,M_046,75.82896652947042,0.751124432660894,9.530971869227258,30,12
S_076,M_047,58.97996685946316,0.3857569632805308,4.490052403549619,60,36
S_076,M_053,8.545744467901129,0.33049662899889437,3.6854969865876845,90,12
S_076,M_054,65.97851573238255,0.14203488384879145,3.069264791973276,60,36
S_076,M_061,81.89997810228625,0.057515958951389445,2.9312240881024403,45,12
S_076,M_064,13.388005623618415,0.17056492697345096,8.143504433474446,45,24
S_077,M_016,52.60735869798071,0.4737756343745809,6.020567367204423,60,12
S_077,M_025,82.87729411485384,0.37489334751321224,4.145787198547504,45,12
S_077,M_029,24.455465989960665,0.324373135071405,2.720429064973116,30,12
S_077,M_031,43.081558422405735,0.3796948178276793,23.37973512090634,60,12
S_077,M_042,122.85124466584264,0.5082071340254543,13.403016073509441,45,12
S_077,M_054,40.96300872087516,0.22606873827845045,2.336088567844604,90,24
S_077,M_061,17.156143046852588,0.5289109962516183,21.049459229050917,45,12
S_077,M_067,6.332581946469374,0.15527686867926369,7.74350086158221,30,24
S_078,M_000,93.30439170502058,0.11393671960162907,11.602017104301591,60,6
S_078,M_004,66.10354482224534,0.08566130803274957,18.66405636071263,45,12
S_078,M_008,64.42072538772761,0.45747717164259893,9.202003236809052,45,24
S_078,M_011,46.35350275625979,0.39642155142299845,17.993224528555942,90,24
S_078,M_013,34.57795934605731,0.5072484745893813,3.977908158128294,30,24
S_078,M_015,12.795356163264891,0.3434596911748536,5.0739286469694855,60,6
S_078,M_028,37.660164785328604,0.17632978630315702,2.4847432874944273,45,6
S_078,M_035,5.185298202136357,0.14246926139703803,2.1597103011783987,45,12
S_078,M_046,33.31880975504283,0.09213346545782647,11.385161788767794,60,24
S_078,M_051,98.25956690202334,0.6067323693996451,15.080877685980967,60,24
S_078,M_053,17.994988661647238,0.37210356762091007,4.949088041896907,45,6
S_078,M_054,41.98656032384093,0.29106587540606765,12.494102402327554,30,12
S_078,M_057,37.093708524078615,0.6835998840140729,9.909086604673744,30,24
S_078,M_069,40.4295531071708,0.32932403153471485,3.096392284744081,60,12
S_078,M_070,65.15999754920554,0.5585481327879918,11.535452636794583,45,36
S_078,R_005,231.88728671318427,0.5658566083002288,9.819603116769223,45,6
S_078,R_008,98.47874472727023,0.5392107304402602,13.687569033431156,30,24
S_078,R_034,26.150787276519672,0.1800688997612191,4.942122351885884,30,12
S_078,R_063,8.89032707697358,0.29331184170561586,7.577464762075202,30,12
S_079,M_005,6.172923234679358,0.30201920393299064,23.52062304413335,45,24
S_079,M_015,4.2229706565433585,0.03787245650113173,9.006257153453195,90,12
S_079,M_016,53.90747359792881,0.12209855838672629,5.648797025294419,30,12
S_079,M_027,64.54310234372171,0.3174249869458416,13.353078908838814,30,6
S_079,M_029,23.776920859473666,0.16960766548927958,13.489525057521071,90,12
S_079,M_078,19.975378122139663,0.45952694364178737,4.42122780560428,30,12
S_079,R_006,46.84696384516601,0.27877650482552124,24.74901397368795,45,24
S_080,M_004,23.89151657463661,0.7050379322715731,8.203194548695242,30,12
S_080,M_011,27.73316699010918,0.09216477261428248,4.627967535373307,45,6
S_080,M_013,9.869321233171975,0.134560032242789,5.027721977668829,60,12
S_080,M_026,16.682873979274483,0.25467921474276073,11.063234856422488,30,12
S_080,M_029,15.556894961768027,0.3356920115917627,4.570513333607621,60,6
S_080,M_030,34.331723185441255,0.612412872245824,4.197348419089053,30,36
S_080,M_043,12.11110614085556,0.3614404728065469,4.149012885360422,30,12
S_080,M_045,41.896149543173095,0.25102997737321847,9.744125213746473,45,12
S_080,M_066,51.32890272398762,0.5129277379444268,5.8808138164963815,30,12
S_080,M_071,7.503745726461411,0.10108424391308532,6.760175054624544,30,24
S_080,M_074,37.92320865528122,0.2869265263233491,14.692942550797369,90,6
S_081,M_030,53.477449818258094,0.6629331461343076,8.590892659101861,30,36
S_081,M_033,16.89282554051054,0.7718488659234763,9.600353075334178,60,36
S_081,M_041,16.298258303020216,0.7456371424121562,13.501643701452855,30,12
S_081,M_043,44.38535179537687,0.12914603444589598,30.555687849119746,45,12
S_081,M_046,38.982698992794724,0.6589894125663552,13.767674879590118,30,12
S_081,M_064,17.398436405696227,0.2693938617399523,8.209786993865695,30,12
S_081,M_072,8.342670720022015,0.5273134217084354,17.976589175446897,90,12
S_081,M_074,27.545241505802583,0.34771399623933646,15.67109051462535,30,36
S_081,R_010,48.66147624315881,0.05109849737669014,4.2003730142478695,30,24
S_081,R_031,20.84182208035344,0.19108570259417898,8.791473588974583,45,24
S_081,R_073,16.242130442964065,0.2297476981895265,1.9077830289270938,30,6
S_082,M_031,29.925805729606765,0.8229014043063917,11.176865849093433,30,6
S_082,M_034,5.771847179362401,0.38540058980422137,3.2729978785395666,30,12
S_082,M_039,12.003082588758367,0.40729994456756313,0.7982907626477289,60,24
S_082,M_041,5.182504251684544,0.7675798694315534,30.997833621321064,30,12
S_082,M_051,20.828852154939028,0.43616179820219264,7.870324625658579,60,6
S_082,M_061,10.1246506812447,0.5059047248376135,22.40225795807282,90,12
S_082,M_066,41.25986746686678,0.06181633040228992,8.105397763802634,60,12
S_082,R_018,13.763636884751733,0.33034075122238543,8.640108661518092,45,12
S_082,R_043,24.689338963551325,0.401990566541094,7.245295902849918,30,24
S_082,R_073,22.515514180099395,0.6645133199642216,2.948691816286813,30,24
S_083,M_004,27.412026926302886,0.5889929462598037,11.826414844645655,30,12
S_083,M_005,7.538984447347564,0.5241670758290718,14.045327261456288,30,12
S_083,M_023,67.26151949048155,0.43535533454655767,15.94794376587634,30,6
S_083,M_025,53.5591021004887,0.3238751415674158,4.259369576486266,30,24
S_083,R_118,87.1185693251775,0.4116726284896826,20.854599313541975,45,24
S_084,M_001,38.72534771445929,0.6088050263356297,7.61787870195098,30,12
S_084,M_007,11.502807793070799,0.6254180996028667,3.080363858330179,30,12
S_084,M_017,50.260963742265204,0.7021724645000358,16.281072873813766,30,12
S_084,M_050,33.25981072372717,0.1417318017049834,40.21968867599181,90,24
S_084,M_051,11.98351045685993,0.09421516757745302,26.275949229855172,60,6
S_084,M_058,27.26778881003345,0.3850177833638725,7.813109066615903,30,12
S_084,M_062,61.85948314483078,0.45274671486937107,21.922367806321482,45,24
S_084,M_073,6.05282198124844,0.8019380552212981,10.354876531664868,60,12
S_084,M_077,71.53749109362775,0.30287987068011235,2.950682716056349,30,12
S_084,R_018,5.487292028218611,0.41532743439334774,4.4887325669126215,45,12
S_085,M_010,153.8940588214571,0.2271474234439475,6.945941015352717,30,12
S_085,M_024,24.617794503857663,0.2542632691018346,9.860544716206318,90,12
S_085,M_037,32.051379032399076,0.39154284800243183,7.855468952900911,60,6
S_085,M_044,35.33784660301266,0.2710679031531691,3.9894816694020947,30,6
S_085,M_047,48.373180339202186,0.44763032445863227,13.207360583070706,45,24
S_085,M_055,11.169349071041024,0.5748128457521164,20.46095738159139,60,12
S_085,M_071,17.873965570768505,0.47680194768762096,10.68083295926139,45,24
S_086,M_000,20.16168606993229,0.2916892213108123,12.109076385418634,30,36
S_086,M_005,5.96166520811453,0.3344103059366047,35.51885617381684,45,24
S_086,M_014,21.74081816185471,0.23971816334137608,27.748095231176862,30,36
S_086,M_018,20.658191450153925,0.6315773034461849,3.6011469612042237,45,24
S_086,M_036,24.34080094671839,0.1985860602973258,2.6228363617204433,30,36
S_086,M_055,7.163984630318518,0.3972323045299258,9.779238209045701,45,6
S_086,M_058,18.893177726630526,0.41273234834905126,23.87027400843852,30,6
S_086,M_061,7.012313850395869,0.3287269635300912,14.081880717730202,30,24
S_086,M_072,7.808947712629386,0.22712125722732598,9.796587661346505,45,12
S_086,M_077,52.565815225458806,0.4388122532278455,6.929759280268249,60,24
S_086,M_078,10.599576156464302,0.43113137635108734,4.767210256105065,45,12
S_086,R_000,24.042333671686038,0.14236364326648052,2.684485468509327,90,12
S_086,R_059,88.67108736773228,0.09073247325790879,2.56827763753524,30,12
S_086,R_095,20.918436928976533,0.2009859168131898,4.48783137357717,60,12
S_087,M_013,8.436544099408849,0.38037352321727,1.9296790869209652,60,24
S_087,M_016,32.162949823462505,0.1984545590076187,10.222039043516514,60,36
S_087,M_020,10.296378638005992,0.2684366808736279,12.340876036156027,90,24
S_087,M_023,23.87982653992603,0.53556375475564,13.87277816804562,90,36
S_087,M_052,7.418780923168692,0.8292065791969122,11.989315548346912,30,6
S_087,M_059,10.958317086777642,0.06918392296710935,15.281697004281249,45,12
S_087,M_062,60.87447329127505,0.46482394239670655,6.392470031194333,45,24
S_087,M_077,44.85328617428913,0.595539534490409,21.221518232390167,60,24
S_087,R_033,38.09120745829871,0.3454651369876197,1.8878432885674237,45,12
S_087,R_041,39.04349597836662,0.41231601482417657,6.017115179027969,45,24
S_088,M_001,40.033974263491906,0.405130044600183,2.3855700433120957,45,12
S_088,M_013,14.471780337994828,0.5960315659820409,29.027051018655378,60,12
S_088,M_015,4.7912895377404965,0.1075251138216821,12.041815466060237,30,24
S_088,M_019,12.833595701314914,0.5510834158340012,16.630492610097768,60,24
S_088,M_025,41.65829617817551,0.5162240786414587,6.575687716624126,30,6
S_088,M_027,33.674000070873596,0.567854255043364,7.33403489838162,60,12
S_088,M_054,22.499734000518654,0.5588008559642395,13.333162096184381,30,12
S_088,M_057,10.557527098472226,0.5347135718377551,8.208244451804264,45,24
S_088,M_059,4.390709472423296,0.40551046086158965,11.86996381381787,45,6
S_088,M_068,54.50734670531594,0.589843273078708,7.839847467176435,45,24
S_088,M_071,10.532719514393316,0.9258694082372707,5.140093860544731,60,24
S_088,R_020,46.32261881348711,0.34257630765426783,7.362799684338888,45,12
S_088,R_073,8.562572051458561,0.34322840000812005,0.5084497749724057,60,24
S_088,R_076,11.797028150504515,0.5984415062413725,4.90701983432857,45,12
S_089,M_005,0.924349572369129,0.1904850949011283,6.3299439948950145,90,24
S_089,M_018,10.308677465716077,0.6538147236923736,1.2052809585952298,45,36
S_089,M_019,5.994671430847031,0.4666580836122375,5.053281735543007,30,24
S_089,M_020,8.396290401462979,0.79712866808418,4.155312767674959,45,24
S_089,M_021,12.303421655086323,0.8371947504062579,14.150610585551735,60,24
S_089,M_024,7.48742738573573,0.529369972364609,1.6554749885506448,30,24
S_089,M_028,8.270214271337696,0.2649233616648463,15.713346385585417,45,24
S_089,M_058,5.550626970760495,0.8178115066481665,13.44099168107119,30,6
S_089,M_064,3.8835824992652275,0.2925388407770683,9.132070728802033,30,24
S_089,M_072,10.216702719011632,0.10578566208860089,16.4133531930845,60,6
S_089,M_075,46.34730412635865,0.627386096882985,3.4235634914424913,30,36
S_089,M_078,6.293019117950351,0.3771420079718739,8.43991021559321,30,12
S_089,R_056,1.9331254716162551,0.3406730291982482,6.174980503248183,60,12
S_090,M_000,31.121995908139105,0.6164947698300416,11.171119271605809,45,12
S_090,M_002,12.344245014430232,0.38732647845374857,10.92657830216983,45,12
S_090,M_004,18.22728521431611,0.6327726294143661,12.445042516925009,45,6
S_090,M_006,2.6741382278085686,0.7359006094805899,10.800055333241943,30,12
S_090,M_012,19.512388716924008,0.40384805660828643,1.059404057208368,90,24
S_090,M_014,9.893406189353414,0.5042403591415274,3.4692046066254734,30,12
S_090,M_016,26.65359089928398,0.0823654766477283,6.423652257497614,45,12
S_090,M_026,11.902825987043174,0.1767719559178922,9.262992731536078,45,36
S_090,M_028,18.98179633371222,0.09994313399851516,9.60339108550311,45,24
S_090,M_032,29.905540986557074,0.25793063975634584,1.5382458398975412,30,12
S_090,M_046,22.581044076041128,0.21515394420674702,31.692881354697118,30,36
S_090,M_047,20.397166175968078,0.26419035140778574,5.684604514981357,30,12
S_090,R_102,25.21032147725814,0.379229870150221,12.201045699470175,45,12
S_090,R_117,9.894567191408974,0.6196616715669481,16.90567643939581,30,6
S_091,M_004,15.122245792547174,0.30634187445429295,9.399294989888967,45,12
S_091,M_006,4.410373289700512,0.044209791756789796,5.407526479034615,45,24
S_091,M_010,26.73971901719227,0.5022501333348298,10.631769627907401,90,12
S_091,M_016,12.120125729177031,0.1171061292956862,14.29543060132589,30,36
S_091,M_021,10.391390307625917,0.4464589328666572,2.7357684053702975,45,24
S_091,M_043,5.973875816049149,0.6538202293937291,37.55554924880826,45,6
S_091,M_049,2.4687603567415315,0.730194007628404,19.392758283639782,45,36
S_091,M_073,8.12230179558322,0.48748569067444975,13.853503064856959,30,24
S_091,M_078,5.957621413437758,0.23300064616101893,24.600676599209006,45,6
S_091,R_016,7.279679469191945,0.5291637974592647,7.919058015257062,30,12
S_091,R_017,8.13633298254555,0.05655541933908426,28.586271655555574,60,24
S_091,R_095,20.971999569147904,0.24546921497729085,5.430161818719812,45,24
S_092,M_015,10.775670763896102,0.6678373648082142,5.634701567158925,60,24
S_092,M_040,33.876588983720076,0.23995861654483494,38.921089821812124,30,6
S_092,M_041,5.1897887230814215,0.297253814696241,8.190606763432683,60,24
S_092,M_059,16.451855216267763,0.5618716202196878,29.603875011405112,60,24
S_092,M_069,15.884263489493625,0.35282169232110594,6.610572414080147,45,12
S_092,R_073,8.566042145335185,0.33826395583997043,12.995181381583144,30,12
S_093,M_006,4.894881773246147,0.4259562980227913,7.439586551800801,30,12
S_093,M_018,10.485720721066622,0.8124698931072617,3.105325162432689,30,12
S_093,M_029,4.431252851263856,0.5850804103670049,5.360893685989835,45,12
S_093,M_032,20.802019345016348,0.4379638809094668,2.809818854630373,45,24
S_093,M_033,3.5724625035446107,0.5634416790086278,7.332600557261816,30,36
S_093,M_042,35.22959414426378,0.37720145203551353,17.22497808354436,90,12
S_093,M_046,4.029867750358305,0.375187009890494,13.185778670535544,45,12
S_093,M_053,3.5925375118636245,0.5588477809137273,12.508427536119713,30,12
S_093,M_070,9.455703266969486,0.2156546992637437,3.9390993936536183,30,12
S_093,R_047,20.099047675940948,0.1202884799454631,3.5308871022784167,45,6
S_093,R_067,7.852737305401769,0.4738733786514869,3.7522146935624856,60,24
S_093,R_068,4.852034901158322,0.17576994926997835,0.3750067006794486,45,12
S_094,M_002,17.817207113150538,0.2490001094416923,4.258629874892493,30,12
S_094,M_003,74.06175369824889,0.31654700768784066,25.724107077781674,30,24
S_094,M_005,10.243386220436166,0.13915648231560993,3.6385358270617334,45,24
S_094,M_010,36.83785977184882,0.08368079209173022,3.176047526997924,45,12
S_094,M_026,7.402771924264192,0.06594602269487854,8.345687382130599,60,12
S_094,M_029,25.861280228533506,0.5170459543724951,9.722549149444632,30,6
S_094,M_039,15.634365159629136,0.7565958127153839,13.336095876969136,90,12
S_094,M_047,50.54078833636376,0.31827738216487667,12.330741237763586,45,12
S_094,M_051,28.203077891975372,0.33438159731858247,14.259333099613771,30,12
S_094,M_052,10.115333965258953,0.35246613724703657,9.720286920307403,60,6
S_094,M_074,59.607980642318516,0.1042852822689313,15.986467572002072,60,6
S_094,R_007,14.204687139504736,0.24987362300438407,3.3642325948605603,60,24
S_095,M_005,6.122906943690817,0.49492539541987535,7.606933933662519,60,6
S_095,M_012,13.313042956357513,0.5341275753402575,12.368960590996013,30,24
S_095,M_042,40.40238793336233,0.8017527655203545,17.15418879710095,45,36
S_095,M_045,9.873018553350178,0.5112841283642736,5.6864152591407,30,12
S_095,M_048,31.2658454592885,0.14374483230039312,20.836146928495157,30,36
S_095,M_051,14.65684985347277,0.25915810136804324,20.126480761662183,45,36
S_095,M_062,73.89484000807418,0.3996867422799206,6.146049512151956,30,12
S_095,M_064,6.5738358790169515,0.7116851246475827,2.416725181499434,45,6
S_095,R_010,18.060987716474447,0.24934578540602886,10.634847957813518,30,24
S_096,M_002,19.80605235921866,0.8226619308204042,3.5700858188989573,60,12
S_096,M_015,13.55642653515335,0.6836593606612249,2.496957063428702,30,12
S_096,M_022,20.794969514490813,0.13827248844561182,5.1153108992848395,45,36
S_096,M_036,62.46273128063436,0.2023781373253065,6.814283197267272,45,24
S_096,M_038,32.44367131954828,0.6327017601854951,7.472340500921353,30,12
S_096,M_047,30.73736886756034,0.4012776488891468,10.061843230746133,45,6
S_096,M_051,56.40848351543951,0.44357646295264785,14.826159386692206,45,12
S_096,M_055,14.25724079033692,0.8826377309708783,5.168727829390533,45,36
S_096,M_064,4.68876991715739,0.46184195278537454,7.290343049878173,30,24
S_096,M_066,69.23088640325223,0.31974265969743937,12.808869149576445,45,12
S_096,M_076,66.4260649826161,0.7639307295053407,7.403263882880783,30,6
S_096,R_111,69.16758862217678,0.22675233493055993,16.31081667137903,45,24
S_097,M_006,6.886195114666604,0.5188383933546777,5.270988853684779,45,24
S_097,M_009,8.240806760802105,0.15634149940282333,5.467127742990995,30,12
S_097,M_018,9.87179490291338,0.3673911851713466,6.598065761244024,30,36
S_097,M_022,35.028056861182456,0.36426894526108244,13.793841029600923,45,24
S_097,M_026,7.443706840815422,0.14048341955489466,7.881403365945392,60,24
S_097,M_047,29.09209213834966,0.17129073551344168,27.618191840268004,30,24
S_097,M_050,21.726982011621523,0.3462629522614485,10.181242626170548,90,36
S_097,M_052,11.321013626312126,0.21947268308155068,6.103897246314745,60,24
S_097,M_053,5.7379325454318755,0.30571954319650285,2.804634583901973,90,12
S_097,M_066,25.812734849856263,0.44322694544187996,22.82571331974615,60,6
S_097,R_111,7.720363078527474,0.3498148465371779,5.762180855111944,45,12
S_098,M_004,5.110563050258313,0.14154533186284063,15.381817446699495,45,36
S_098,M_025,8.201137007769086,0.5917388674035403,17.207303347288377,90,36
S_098,M_032,9.983381189206572,0.35723185515436384,2.117587339202113,45,24
S_098,M_040,8.038149933767066,0.6346499535315059,22.58260016280923,90,6
S_098,M_050,9.564034290325766,0.7071579457242786,9.499345572468629,45,12
S_098,M_061,1.4223861532850017,0.25213498535013407,20.34716847558496,30,12
S_098,M_067,3.149212125932578,0.02928881325218154,18.799166498689562,45,24
S_098,M_069,9.85507136387869,0.7373508320962912,2.89867854141,90,12
S_098,M_072,5.772037032634001,0.3349943154943056,10.577784361948165,30,36
S_098,R_031,5.560323225110469,0.44921854721930393,35.21417980043314,45,12
S_098,R_085,11.132694541963916,0.23370481613385574,0.8876919572003367,45,12
S_099,M_012,42.781457860419394,0.7281948226177858,3.2876312929398264,45,12
S_099,M_013,13.88513180166785,0.5171634889694623,9.673052706481078,30,24
S_099,M_017,119.1712311530672,0.11797870964486952,8.82396808281014,45,6
S_099,M_023,74.12880999638463,0.35533141912608157,14.783458075848445,30,12
S_099,M_024,75.3592646625515,0.6697745546537293,6.916155504775712,30,12
S_099,M_037,76.89353156066151,0.4828912824049495,3.473654823577153,45,24
S_099,M_044,170.3421181931598,0.3782338706623375,17.917815145483445,60,6
S_099,M_046,78.92153973558885,0.2263990759058424,7.655556486263343,60,6
S_099,M_057,64.73350158326643,0.1673568049940421,37.367710143921904,45,24
S_099,M_058,207.5707250996026,0.27921210875878766,2.4650220721957177,60,6
S_099,M_059,47.32201436604106,0.3023851101192986,9.752642271813796,45,36
S_099,M_061,16.550893434786957,0.5970830710442379,15.4911840565738,30,24
S_099,M_078,114.97470368775816,0.4103044269909798,4.189421840918362,30,24
S_099,R_027,76.11685052116053,0.2526862309066979,11.939342211989313,45,6
S_100,M_006,4.343770451846447,0.47323691664327244,2.8327627187686524,45,12
S_100,M_041,9.346021366388694,0.6788816252487525,10.708055068786317,30,12
S_100,M_056,17.270297083085893,0.4798182778630408,18.89902481292738,45,6
S_100,M_065,7.318138736117988,0.18473370382941595,5.603297090477346,45,6
S_100,M_070,9.326165666462835,0.41557285424511753,7.817931637231069,45,12
S_100,M_073,3.338820224889251,0.24562760527535357,8.942229676836439,30,24
S_100,M_074,6.976942256221092,0.8183123872051353,6.909312411692946,60,12
S_100,M_077,12.787771898139408,0.3322007292815515,25.966702631485198,30,24
S_101,M_004,23.92134888231649,0.40645282284745904,19.13226842926569,30,12
S_101,M_006,15.96990876983452,0.4974635625188636,3.662303973580153,45,6
S_101,M_017,66.07075892637711,0.15873167972503616,5.397934481051171,30,12
S_101,M_029,22.368657965492627,0.3903809350874012,3.6450549577256957,30,12
S_101,M_034,11.996809160619232,0.2825047099677908,14.514291307304907,60,6
S_101,M_041,24.834210639538753,0.11803686813554821,27.91558588217115,30,36
S_101,M_061,21.383678002332665,0.3733008300996602,11.331612813371725,60,24
S_101,M_063,124.62104987278853,0.3693770768601565,17.719308818106903,30,24
S_101,M_064,13.530495608716379,0.26793459159306504,10.02511151331512,45,6
S_101,M_078,32.330955184751716,0.5168877337990805,4.491582863680543,45,12
S_101,R_011,82.65530925968434,0.33612957981674646,10.720797802608837,45,6
S_101,R_105,21.740533784311637,0.5444981979497463,6.536950379460292,90,24
S_102,M_007,14.023349013845564,0.6844276424256118,7.517179550406997,60,6
S_102,M_029,17.02502191520164,0.15092802020162627,1.2515418586108589,60,6
S_102,M_042,25.192159559827807,0.17086452231007762,28.751822887386737,60,12
S_102,R_011,20.442970195417395,0.3711865484002079,7.125199167797042,30,6
S_102,R_090,36.017625111086716,0.5258935729990799,7.647994973733408,45,12
S_103,M_004,37.24818428628951,0.17693479047017271,21.10140458697597,30,12
S_103,M_022,24.18189111321809,0.3950051111092596,4.226123248521373,45,24
S_103,M_034,18.21293619562148,0.5764777319512876,9.648222733499157,60,6
S_103,M_035,18.788704387705394,0.29303710817896916,16.490462741726336,90,12
S_103,M_039,17.45946248930815,0.5361757087629611,1.6571730271767835,45,12
S_103,M_040,59.696688427330685,0.20029547327786715,7.335087960313862,30,6
S_103,M_044,63.38406378204376,0.5719944457411675,2.776710867218659,30,12
S_103,M_047,32.49974214181132,0.2629654925317975,7.296339577782583,30,24
S_103,M_049,17.204109121762315,0.2733037913877565,9.780403063323812,30,24
S_103,M_053,14.59256073183911,0.1829120881150179,8.067107912538082,90,24
S_103,M_056,48.69568748661142,0.49960668671735775,21.734651803435213,30,24
S_103,M_062,69.13983978771911,0.4838434861785908,5.96566301116988,45,24
S_103,R_002,26.476409301291316,0.4991978622324085,15.183928109792838,90,24
S_103,R_006,74.07079424946126,0.16913974136072196,10.61518284232303,45,12
S_103,R_008,51.13445810917772,0.42389331104804884,9.780083324083487,90,12
S_103,R_043,105.67815269685546,0.8766623022958403,2.627049729841918,30,12
S_104,M_000,44.492723659053745,0.2641422426721822,25.545961177295837,60,12
S_104,M_004,44.219483074537,0.2618840184212993,16.671222030392528,90,6
S_104,M_015,10.429216374617024,0.4519353398608422,15.561233615903095,45,36
S_104,M_018,33.184559666209296,0.06184370310256487,35.2501086466396,60,12
S_104,M_026,16.29504850794978,0.6550037676324862,5.316992846723776,45,6
S_104,M_040,47.53421888339808,0.29829252436275283,17.032642432704478,45,12
S_104,M_044,62.41126416464553,0.21487110272602486,7.8368227233543495,30,24
S_104,M_048,30.569698708580727,0.5421978747913235,12.79437480814406,30,24
S_104,M_069,31.53514667416885,0.014657235830594566,9.37844586241243,30,36
S_104,M_070,11.911346234467752,0.33856807161706337,3.9578720459275325,30,24
S_104,R_025,9.749675345900927,0.21089877162764006,6.544320501860431,60,12
S_104,R_041,20.577940101180012,0.6567908468107753,2.0106653248981736,30,24
S_104,R_056,4.739827538838118,0.5669157233048319,7.754687781868808,30,12
S_104,R_071,42.086036090962125,0.722964172674836,15.778741966825846,45,6
S_104,R_105,13.052868887321136,0.6720591924096734,23.006474836028843,90,36
S_104,R_106,36.25634732677302,0.06686964909313263,10.818475264122025,30,6
S_105,M_011,16.872784335904356,0.06720077004186811,11.89584685921493,60,6
S_105,M_013,25.133283019617224,0.580209090010434,2.394661583495363,30,12
S_105,M_018,34.93229914051401,0.105334409283228,4.996892803068126,30,24
S_105,M_029,52.15564651968055,0.18271514080311702,12.291631106354782,45,24
S_105,M_040,106.74442022275112,0.7493132630931422,12.477593598801471,45,24
S_105,M_041,9.81120710371882,0.31280850766994195,12.018071334688479,30,12
S_105,M_048,24.50573524127288,0.5007720723465395,8.981086215383876,45,24
S_105,M_049,34.98677473661503,0.4415510197323546,1.561475262474814,30,6
S_105,M_052,28.782574854644853,0.31328627908678713,12.39668627108605,90,6
S_105,M_062,95.98585467260564,0.12162281638512205,14.806102634189003,30,12
S_105,M_066,86.96887460891413,0.11630678712573356,12.316099304931665,30,24
S_105,M_068,65.29489924102472,0.41061428264635846,3.187788535523209,30,6
S_105,M_069,58.466583348536034,0.6495615434632334,4.919927768210291,30,24
S_105,M_079,30.9055233055946,0.3537246676998746,3.5486618865472734,60,36
S_105,R_071,40.99269552337123,0.3507027287760457,8.154331155685734,30,36
S_106,M_001,13.623016549596787,0.3735173916014354,3.032035603124946,30,24
S_106,M_005,8.012192879796116,0.5128747639527791,8.433672581137191,30,24
S_106,M_007,8.208536396423197,0.09301310087943335,22.458587865649143,45,24
S_106,M_012,10.924003880186666,0.4638332920674963,12.136087193933282,60,6
S_106,M_019,9.715897012750764,0.6558145717416953,23.355783019609262,30,24
S_106,M_029,6.047767276865975,0.6255332143695375,19.703332493516037,60,36
S_106,M_034,2.964693714387865,0.5957970595391899,29.426025934355703,90,24
S_106,M_044,11.92103597284917,0.5441340314796905,8.644245602367885,90,24
S_106,M_056,7.643514626170009,0.32638051220670605,2.5309457664117208,30,12
S_106,M_065,5.951644843418113,0.7914681058341779,18.764428430186054,60,24
S_106,R_087,19.865045543128485,0.7471532044559968,9.439955019761431,60,12
S_107,M_007,2.0057406223870804,0.1606731631349664,4.15916265442728,90,24
S_107,M_010,40.68149606138444,0.806946921957337,4.477810361273734,30,12
S_107,M_014,14.844124491675856,0.45314344041500215,25.356882615663068,45,24
S_107,M_041,3.420347150952948,0.516684838361105,3.3478178287092426,45,36
S_107,M_067,11.435242714762268,0.11308277041900487,13.568991176256395,60,12
S_107,M_070,12.169949516209233,0.30122622413683464,7.370101583692606,45,24
S_107,M_074,6.670534602608856,0.11822638693417248,13.065824200785038,30,12
S_107,R_050,4.1056994972649115,0.21566199580330872,7.127634352079771,60,24
S_107,R_065,20.76658740741549,0.30412067998926123,1.735549489508808,30,24
S_108,M_003,11.011378822959257,0.3048690538639759,2.198923181373892,30,24
S_108,M_004,11.670463819838787,0.2728747783222645,1.4125882334971354,45,12
S_108,M_009,4.065157457862022,0.07824746798782974,18.71702553086165,45,12
